,hashtag,tweet,party,polarity
9473,#maibhichowkidar,@sambitswaraj We appreciate sir 🙏🙏 #MaiBhiChowkidar #DeshKeLiyeModi #NamoAgain2019 ,bjp,p
9474,#maibhichowkidar,"RT @SatSharmaCA: Inaugurated Ward Election Office in Ward 17 Jammu West along with Incharge Jmu West Parduman Singh, Sanjeev Sharma Distt G… ",bjp,p
9475,#maibhichowkidar,My Vote for #PM #NarendraModi in #Elections2019 . What about you?  #MaiBhiChowkidar https://t.co/7YlueDbhQj ,bjp,p
9476,#maibhichowkidar,RT @SatSharmaCA: Interacted with prominent BJP activists of Ward 39 concerning Lok Sabha Polls. #BJP #JammuWest #MaiBhiChowkidar #NamoAgain… ,bjp,p
9477,#maibhichowkidar,"RT @whyarif: Amit Ji @KiritSomaiya doesn't cooperate us to make money, Pls give to ticket to #Kotak - Thackeray  #SackHonest #EkHiChowkidar… ",bjp,p
9478,#maibhichowkidar,Interacted with prominent BJP activists of Ward 39 concerning Lok Sabha Polls. #BJP #JammuWest #MaiBhiChowkidar… https://t.co/beS6o5EQPj ,bjp,p
9479,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9480,#maibhichowkidar,"Amit Ji @KiritSomaiya doesn't cooperate us to make money, Pls give to ticket to #Kotak - Thackeray  #SackHonest… https://t.co/OgnT13YWqO ",bjp,p
9481,#maibhichowkidar,RT @weareindiannews: US approves sale of 24 'Romeo' Seahawk helicopters to India for $2.4 billion. #MH60R #IndianArmy #Indiannavy #CSKvsMI… ,bjp,p
9482,#maibhichowkidar,RT @weareindiannews: God of Cricket wishes Indian Cricket team ahead of World Cup  https://t.co/qvk1ZqL3ZX  #CSKvsMI #HBDPrabhuDeva #HappyB… ,bjp,p
9483,#maibhichowkidar,RT @weareindiannews: US approves sale of 24 'Romeo' Seahawk helicopters to India for $2.4 billion. #MH60R #IndianArmy #Indiannavy #CSKvsMI… ,bjp,p
9484,#maibhichowkidar,RT @weareindiannews: US approves sale of 24 'Romeo' Seahawk helicopters to India for $2.4 billion. #MH60R #IndianArmy #Indiannavy #CSKvsMI… ,bjp,p
9485,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9486,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9487,#maibhichowkidar,"RT @SatSharmaCA: Inaugurated Ward Election Office in Ward 17 Jammu West along with Incharge Jmu West Parduman Singh, Sanjeev Sharma Distt G… ",bjp,p
9488,#maibhichowkidar,@narendramodi Welcome to West Bengal sir . We are blessed to keep your feet in our state. #MainBhiChowkidarHun ,bjp,p
9489,#maibhichowkidar,"Inaugurated Ward Election Office in Ward 17 Jammu West along with Incharge Jmu West Parduman Singh, Sanjeev Sharma… https://t.co/LooB7LVGWk ",bjp,p
9490,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9491,#maibhichowkidar,US approves sale of 24 'Romeo' Seahawk helicopters to India for $2.4 billion. #MH60R #IndianArmy #Indiannavy… https://t.co/mNPWSQHqBE ,bjp,p
9492,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9493,#maibhichowkidar,RT @ChBirenderSingh: Took part in #MainBhiChowkidar from Rohtak.  I have complete trust on our security forces and that's why I gave a free… ,bjp,p
9494,#maibhichowkidar,@AjayKushwaha_ @narendramodi Shame on congress 😡😠  Salute to policeman 👏🏼  Jai Hind 🇮🇳  Vande Mataram 🇮🇳… https://t.co/6ycp3gqrCV ,bjp,p
9495,#maibhichowkidar,RT @ChBirenderSingh: Took part in #MainBhiChowkidar from Rohtak.  I have complete trust on our security forces and that's why I gave a free… ,bjp,p
9496,#maibhichowkidar,RT @AnchliaAnil: A Coward decision taken by @RahulGandhi to Contest from #Wayanad is the biggest psychological defeat of whole @INCIndia be… ,bjp,p
9497,#maibhichowkidar,@narendramodi Sir #MaiBhiChowkidar Hun. https://t.co/L3N3kvjwaj ,bjp,p
9498,#maibhichowkidar,#MainBhiChowkidarHun #ModiHaiTohMumkinHai  #ChowkidarPhirSe NDTV fact checking whether India has a failure or not b… https://t.co/6buhddzEms ,bjp,p
9499,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9500,#maibhichowkidar,"""ONE WHO IS FIGHTING CORRUPTION , DIRT, SOCIAL EVILS IS A CHOWKIDAR""  #MaiBhiChowkidar https://t.co/Ip1u3U1k46 ",bjp,p
9501,#maibhichowkidar,RT @imsanjaysinghal: @narendramodi - 5 Years back our nation was talking about Corruption. Today India is talking about development. Congre… ,bjp,p
9502,#maibhichowkidar,"Manoj Kumar, Retired Army man speaks to Ten News about his book 'Mein bhi chowkidar' | Ten News #ManojKumar… https://t.co/bZvOog7wXu ",bjp,p
9503,#maibhichowkidar,RT @raju_birajdar1: This is the reason why. My heart shout Namo Namo  https://t.co/a4Ckz1lY8A @Marathi_Tweets @Surendr53084664 @ajaysatreka… ,bjp,p
9504,#maibhichowkidar,RT @AnchliaAnil: @rose_k01 At last found down corner side in the Map as same as we found @RahulGandhi in the Politics!!! #ModiHaiToMumkinHa… ,bjp,p
9505,#maibhichowkidar,@narendramodi - 5 Years back our nation was talking about Corruption. Today India is talking about development. Con… https://t.co/S2xN7393SW ,bjp,p
9506,#maibhichowkidar,@narendramodi Ji  why is the GOI allowing Thermal Power plants to be built when the cost of Renewable energy is low… https://t.co/EvDegiqnNV ,bjp,p
9507,#maibhichowkidar,"Welcome! Welcome! Prime Minister @narendramodi , I as a citizen of Kolkata welcome you to this auspicious land of K… https://t.co/a8k85VNudg ",bjp,p
9508,#maibhichowkidar,"Lobbying by India Could Land us on FATF Blacklist,’ Alleges Pakistan  Addressing press in Lahore, Qureshi said the… https://t.co/RPH09HOLco ",bjp,p
9509,#maibhichowkidar,"What does the country need - more rajas, maharajas or PM #Modi as #chowkidaar? Are you also a Chowkidar? Comment do… https://t.co/LXa8v4HlY0 ",bjp,p
9510,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9511,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9512,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9513,#maibhichowkidar,https://t.co/0qgXsZP93a Only For *Narendra_Modi_Ji* #MaiBhiChowkidar #AbkiBaarPhirModiSarkar @narendramodi… https://t.co/iDltDZMHfZ ,bjp,p
9514,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9515,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9516,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9517,#maibhichowkidar,Good Homes deserve Good Security.  Mealtango &amp; its Professional Delivery Staff salutes security guards everywhere.… https://t.co/PsvVcPGpdJ ,bjp,p
9518,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9519,#maibhichowkidar,Slogan for BJP 2019 Election.#DBVK #देश_भारतको_वोट_करेगा Sab chale sath chale.    @narendramodi @AmitShah… https://t.co/2K5Weuo1NO ,bjp,p
9520,#maibhichowkidar,Proud to be @narendramodi #MainBhiChowkidar #MainBhiChowkidarHun https://t.co/FNYvoEwWm9 ,bjp,p
9521,#maibhichowkidar,@narendramodi @BJP4Bengal Eagerly waiting for your speech in Kolkata. #MaiBhiChowkidar ,bjp,p
9522,#maibhichowkidar,"@dhruv_rathee Let you know after 23rd may 2019,most people becoming to  #MainBhiChowkidarHun https://t.co/Aq6cPwYSKU ",bjp,p
9523,#maibhichowkidar,#MaiBhiChowkidar  Modi ji has shown his ability as a PM. In Arunachal Pradesh there is no opposition party against… https://t.co/1x2YUjZS0i ,bjp,p
9524,#maibhichowkidar,True description about  @narendramodi   N- Nationalist  A-Amicable  R-Real E-Energetic  N-Noble  D-Decent  R-Revolu… https://t.co/JMALueHvWd ,bjp,p
9525,#maibhichowkidar,RT @Ty16517336Manoj: #MainBhiChowkidarHun  at North East LOK SHABHA @ManojTiwariMP @siddharthanbjp @BJP4India  @BJP4Delhi @nsitharaman @Shy… ,bjp,p
9526,#maibhichowkidar,RT @amitmalviya: Why the BJP's '#MaiBhiChowkidar' campaign could convert a Modi undercurrent into a wave... #हर_बार_चौकीदार https://t.co/1D… ,bjp,p
9527,#maibhichowkidar,RT @ProfSRK: @NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo… ,bjp,p
9528,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9529,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9530,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9531,#maibhichowkidar,God of Cricket wishes Indian Cricket team ahead of World Cup  https://t.co/qvk1ZqL3ZX  #CSKvsMI #HBDPrabhuDeva… https://t.co/oux4mtDeBO ,bjp,p
9532,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9533,#maibhichowkidar,"After the surge of #MaiBhiChowkidar among politcians, let’s look at some of the stories of the real-life chowkidars https://t.co/XDG7ikYsaC ",bjp,p
9534,#maibhichowkidar,"You like the @INCIndia manifesto ?  Still, go &amp; vote for @narendramodi ji &amp; @BJP4India  Reason: See the picture… https://t.co/06admssH6M ",bjp,p
9535,#maibhichowkidar,RT @BhaveshM1009: @BJP4India @narendramodi Great...2 year old baby also supporting campaign..#MaiBhiChowkidar https://t.co/T3yvT6KcMp ,bjp,p
9536,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9537,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9538,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9539,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9540,#maibhichowkidar,@Tejasvi_Surya @AmitShah You became an inspiration for today's youth who saying that Politics is a mud. Hats off to you. #MaiBhiChowkidar ,bjp,p
9541,#maibhichowkidar,Welcome @narendramodi to my city!!!! Kolkata!! Sooo excited!!!! @BJP4Bengal  #MaiBhiChowkidar #IndiaSaysNaMoAgain… https://t.co/F4KjMd17dK ,bjp,p
9542,#maibhichowkidar,RT @Ptamitshukla: Order n Get ur #NamoMerchandise from #NamoApp I got mine. Have you ordered yours? #NaMoAgain  #ModiHaiToMumkinHai  #MaiBh… ,bjp,p
9543,#maibhichowkidar,Once again Modi government 🇮🇳🇮🇳 @narendramodi @AmitShah @smritiirani @santoshgangwar @ZeeNews @nitin_gadkari… https://t.co/sjkrZkX0hD ,bjp,p
9544,#maibhichowkidar,"RT @priyasethibjp: #MahilaSammelan at Dyalachak,District #Kathua. J &amp; K: Addressed the Matr Shakti for up coming parliamentary elections.Na… ",bjp,p
9545,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9546,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9547,#maibhichowkidar,#NamoAgain2019 #ChowkidarNarendraModi #amitshah #MainBhiChowkidarHun let’s be clear with policy of ticket allocatio… https://t.co/IVs3JIjyq4 ,bjp,p
9548,#maibhichowkidar,@Seems3r @seriousfunnyguy @narendramodi He is my Hero also like millions of others. #MaiBhiChowkidar ,bjp,p
9549,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9550,#maibhichowkidar,#MaiBhiChowkidar  @narendramodi @AmitShah  @mpvadodara  I feel proud to join this movement Jai Hind https://t.co/Jb4X6ETyIX ,bjp,p
9551,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9552,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9553,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9554,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9555,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9556,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9557,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9558,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9559,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9560,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9561,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9562,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9563,#maibhichowkidar,RT @raju_birajdar1: This is the reason why. My heart shout Namo Namo  https://t.co/a4Ckz1lY8A @Marathi_Tweets @Surendr53084664 @ajaysatreka… ,bjp,p
9564,#maibhichowkidar,"@Meenakshi7771 Chal pagli,  at least give right answer in options too  You options should be like this… https://t.co/ER4myk74ZJ ",bjp,p
9565,#maibhichowkidar,RT @Ty16517336Manoj: #MainBhiChowkidarHun  at North East LOK SHABHA @ManojTiwariMP @siddharthanbjp @BJP4India  @BJP4Delhi @nsitharaman @Shy… ,bjp,p
9566,#maibhichowkidar,"RT @priyasethibjp: #MahilaSammelan at Dyalachak,District #Kathua. J &amp; K: Addressed the Matr Shakti for up coming parliamentary elections.Na… ",bjp,p
9567,#maibhichowkidar,"RT @SatSharmaCA: Lakhs of people hailing from Samba to Poonch attended  @narendramodi Ji's rally at Dumi, Akhnoor today. So much enthusiasm… ",bjp,p
9568,#maibhichowkidar,RT @kushalparihark2: Even kids know who is perfect for the country @narendramodi #MaiBhiChowkidar https://t.co/fso9okSX17 ,bjp,p
9569,#maibhichowkidar,RT @Ptamitshukla: Order n Get ur #NamoMerchandise from #NamoApp I got mine. Have you ordered yours? #NaMoAgain  #ModiHaiToMumkinHai  #MaiBh… ,bjp,p
9570,#maibhichowkidar,RT @roopnayandarak: @narendramodi Little champ Gyaan #MaiBhiChowkidar https://t.co/jrNKDvr4D9 ,bjp,p
9571,#maibhichowkidar,RT @AppugoudaPatil: #maibhichowkidar Please join us on 31st March 2019 @ 4pm in S.B. College Auditorium for the #maibhichowkidar event @BSY… ,bjp,p
9572,#maibhichowkidar,RT @gauravsbjp: Proud moment honoured by hon’ble Chief Minister #Himachal @jairamthakurbjp ji at #YuvaSammelan #NaMoAgain2019 #MaiBhiChowki… ,bjp,p
9573,#maibhichowkidar,"RT @SatSharmaCA: Covered hundreds of households during our early morning Door to Door Campaign at Ward 38, Janipur along with Mandal team a… ",bjp,p
9574,#maibhichowkidar,RT @deyrashmirph: Attanding #MaiBhiChowkidar program at District BIRBHUM https://t.co/TqYHkZ3y3f ,bjp,p
9575,#maibhichowkidar,RT @RaamSakal: My small contribution to building my country.  #ModiOnceAgain #MaiBhiChowkidar https://t.co/w2NPwtMc9s ,bjp,p
9576,#maibhichowkidar,RT @neo_pac: 😂 my god i can’t wait to see how soon the  #MaiBhiChowkidar Bhakts drop #chowkidar from their handle.    https://t.co/xJDrtfMz… ,bjp,p
9577,#maibhichowkidar,"RT @god_mahadev: Guwahati: Mithun Das, a traffic police personnel, continued to man the Basistha traffic intersection from an uncovered pla… ",bjp,p
9578,#maibhichowkidar,RT @Khunti_BJP: #MaiBhiChowkidar  event at khunti https://t.co/k8WG4E9cOf ,bjp,p
9579,#maibhichowkidar,RT @pankajmehta80: #MaiBhiChowkidar @narendramodi Selling these t shirts at cost price of Rs.200 at my showroom in Jodhpur Rajasthan. https… ,bjp,p
9580,#maibhichowkidar,RT @MakkadManav: Sipping tea in #MaiBhiChowkidar cups and watching NaMo TV on Tata Sky  That's the life I always to have Thanks Modi ji ❤️… ,bjp,p
9581,#maibhichowkidar,"RT @vkisingh919: Tea being sold in cups of #MaiBhiChowkidar in Shatabdi train.   Dear @SpokespersonECI,  @CEOMPElections , Is this allowed?… ",bjp,p
9582,#maibhichowkidar,RT @AmitSin41366227: @narendramodi Hey 🙏🏻 PM . Im 19 not I have still not my voter id and thus not a contribution to add on a vote to your… ,bjp,p
9583,#maibhichowkidar,RT @AkhandP97953130: History Repeats Itself @SinghHindesh @Piyu_Nair @3QxSb9AOLFSixhW @sambitswaraj @BJP4India @reema_sahanii #MaibhiChowki… ,bjp,p
9584,#maibhichowkidar,"RT @GaashNeelam: All differences in this world are of degree, &amp; not of kind, because oneness is the secret of everything.....  #MaiBhiChowk… ",bjp,p
9585,#maibhichowkidar,RT @ramkadam: #MaiBhiChowkidar proud to listen our prime minister @narendramodi ji https://t.co/CrH8AYNw9i ,bjp,p
